#Data tag : 19v3 , Norm tag: onlineresult
+-------------+-------------------+------+---------------------------------------------------------------------------------+-------------------+-------------------+
| run:fill    | time              | ncms | hltpath                                                                         | delivered(/ub)    | recorded(/ub)     |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Ele15_IsoVVVL_PFHT450_CaloBTagDeepCSV_4p5_v7                                | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Ele15_IsoVVVL_PFHT450_PFMET50_v15                                           | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Ele15_IsoVVVL_PFHT450_v15                                                   | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Ele15_IsoVVVL_PFHT600_v19                                                   | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Ele16_Ele12_Ele8_CaloIdL_TrackIdL_v8                                        | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Ele17_CaloIdM_TrackIdM_PFJet30_v15                                          | 3000.029715138    | 2928.090224921    |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Ele200_CaloIdVT_GsfTrkIdT_v7                                                | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Ele23_CaloIdL_TrackIdL_IsoVL_PFJet30_v17                                    | 3000.029715138    | 2928.090224921    |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v17                                          | 3000.029715138    | 2928.090224921    |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Ele23_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v18                                   | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Ele23_Ele12_CaloIdL_TrackIdL_IsoVL_v18                                      | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Ele24_eta2p1_WPTight_Gsf_LooseChargedIsoPFTau30_eta2p1_CrossL1_v12          | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Ele24_eta2p1_WPTight_Gsf_LooseChargedIsoPFTau30_eta2p1_TightID_CrossL1_v12  | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Ele24_eta2p1_WPTight_Gsf_MediumChargedIsoPFTau30_eta2p1_CrossL1_v12         | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Ele24_eta2p1_WPTight_Gsf_MediumChargedIsoPFTau30_eta2p1_TightID_CrossL1_v12 | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Ele24_eta2p1_WPTight_Gsf_TightChargedIsoPFTau30_eta2p1_CrossL1_v12          | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Ele24_eta2p1_WPTight_Gsf_TightChargedIsoPFTau30_eta2p1_TightID_CrossL1_v12  | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Ele250_CaloIdVT_GsfTrkIdT_v12                                               | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Ele27_Ele37_CaloIdL_MW_v3                                                   | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Ele28_HighEta_SC20_Mass55_v12                                               | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Ele28_eta2p1_WPTight_Gsf_HT150_v12                                          | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Ele300_CaloIdVT_GsfTrkIdT_v12                                               | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Ele30_eta2p1_WPTight_Gsf_CentralPFJet35_EleCleaned_v12                      | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Ele32_WPTight_Gsf_L1DoubleEG_v8                                             | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Ele32_WPTight_Gsf_v14                                                       | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Ele35_WPTight_Gsf_L1EGMT_v4                                                 | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Ele35_WPTight_Gsf_v8                                                        | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Ele38_WPTight_Gsf_v8                                                        | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Ele40_WPTight_Gsf_v8                                                        | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Ele50_CaloIdVT_GsfTrkIdT_PFJet165_v17                                       | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Ele50_IsoVVVL_PFHT450_v15                                                   | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Ele8_CaloIdL_TrackIdL_IsoVL_PFJet30_v15                                     | 213.160006076     | 208.048515981     |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Ele8_CaloIdM_TrackIdM_PFJet30_v17                                           | 213.160006076     | 208.048515981     |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_HT300_Beamspot_v10                                                          | 231430.863739217  | 225881.245922502  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_HT400_DisplacedDijet40_DisplacedTrack_v12                                   | 2025020.057718153 | 1976460.901821893 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_HT425_v9                                                                    | 15820.469200923   | 15441.100795484   |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_HT430_DisplacedDijet40_DisplacedTrack_v12                                   | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_HT430_DisplacedDijet60_DisplacedTrack_v12                                   | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_HT500_DisplacedDijet40_DisplacedTrack_v12                                   | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_HT550_DisplacedDijet60_Inclusive_v12                                        | 506255.014429538  | 494115.225455473  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_HT650_DisplacedDijet60_Inclusive_v12                                        | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_HcalIsolatedbunch_v5                                                        | 73637.093007933   | 71871.305520796   |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_HcalNZS_v13                                                                 | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_HcalPhiSym_v15                                                              | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_IsoMu20_eta2p1_LooseChargedIsoPFTau27_eta2p1_CrossL1_v11                    | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_IsoMu20_eta2p1_LooseChargedIsoPFTau27_eta2p1_TightID_CrossL1_v11            | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_IsoMu20_eta2p1_LooseChargedIsoPFTauHPS27_eta2p1_CrossL1_v2                  | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_IsoMu20_eta2p1_MediumChargedIsoPFTau27_eta2p1_CrossL1_v11                   | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_IsoMu20_eta2p1_MediumChargedIsoPFTau27_eta2p1_TightID_CrossL1_v11           | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_IsoMu20_eta2p1_TightChargedIsoPFTau27_eta2p1_CrossL1_v11                    | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_IsoMu20_eta2p1_TightChargedIsoPFTau27_eta2p1_TightID_CrossL1_v11            | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_IsoMu20_v14                                                                 | 38571.810623203   | 37646.874320417   |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_IsoMu24_eta2p1_MediumChargedIsoPFTau35_Trk1_TightID_eta2p1_Reg_CrossL1_v11  | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_IsoMu24_eta2p1_MediumChargedIsoPFTau35_Trk1_eta2p1_Reg_CrossL1_v11          | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_IsoMu24_eta2p1_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_v11                 | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_IsoMu24_eta2p1_MediumChargedIsoPFTauHPS35_Trk1_eta2p1_Reg_CrossL1_v2        | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_IsoMu24_eta2p1_TightChargedIsoPFTau35_Trk1_TightID_eta2p1_Reg_CrossL1_v11   | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_IsoMu24_eta2p1_TightChargedIsoPFTau35_Trk1_eta2p1_Reg_CrossL1_v11           | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_IsoMu24_eta2p1_v14                                                          | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_IsoMu24_v12                                                                 | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_IsoMu27_LooseChargedIsoPFTau20_Trk1_eta2p1_SingleL1_v4                      | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_IsoMu27_MET90_v2                                                            | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_IsoMu27_MediumChargedIsoPFTau20_Trk1_eta2p1_SingleL1_v4                     | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_IsoMu27_TightChargedIsoPFTau20_Trk1_eta2p1_SingleL1_v4                      | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_IsoMu27_v15                                                                 | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_IsoMu30_v3                                                                  | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_IsoTrackHB_v4                                                               | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_IsoTrackHE_v4                                                               | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_L1ETMHadSeeds_v2                                                            | 7910.234600462    | 7720.550397742    |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_L1SingleMu18_v3                                                             | 308.574484986     | 301.174994563     |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_L1SingleMu25_v2                                                             | 450.004457271     | 439.213533738     |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_L1_CDC_SingleMu_3_er1p2_TOP120_DPHI2p618_3p142_v2                           | 42632.001215119   | 41609.703196250   |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_L2Mu10_NoVertex_NoBPTX3BX_v5                                                | 101251.002885908  | 98823.045091095   |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_L2Mu10_NoVertex_NoBPTX_v6                                                   | 2025.020057718    | 1976.460901822    |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_L2Mu10_v7                                                                   | 1350.013371812    | 1317.640601215    |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_L2Mu23NoVtx_2Cha_CosmicSeed_v1                                              | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_L2Mu23NoVtx_2Cha_v1                                                         | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_L2Mu40_NoVertex_3Sta_NoBPTX3BX_v5                                           | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_L2Mu45_NoVertex_3Sta_NoBPTX3BX_v4                                           | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_L2Mu50_v2                                                                   | 16200.160461745   | 15811.687214575   |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_MET105_IsoTrk50_v9                                                          | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_MET120_IsoTrk50_v9                                                          | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_MediumChargedIsoPFTau180HighPtRelaxedIso_Trk50_eta2p1_1pr_v10               | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_MediumChargedIsoPFTau180HighPtRelaxedIso_Trk50_eta2p1_v11                   | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_MediumChargedIsoPFTau200HighPtRelaxedIso_Trk50_eta2p1_v11                   | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_MediumChargedIsoPFTau220HighPtRelaxedIso_Trk50_eta2p1_v11                   | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_MET100_v11                         | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_MET110_v7                          | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_MET120_v7                          | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_MET130_v7                          | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_MET140_v2                          | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_v11                                | 42632.001215119   | 41609.703196250   |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_MonoCentralPFJet80_PFMETNoMu120_PFMHTNoMu120_IDTight_v19                    | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_MonoCentralPFJet80_PFMETNoMu130_PFMHTNoMu130_IDTight_v18                    | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_MonoCentralPFJet80_PFMETNoMu140_PFMHTNoMu140_IDTight_v18                    | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu10_TrkIsoVVL_DiPFJet40_DEta3p5_MJJ750_HTT350_PFMETNoMu60_v13              | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu12_DoublePFJets100_CaloBTagDeepCSV_p71_v1                                 | 108977.278294995  | 106344.740195892  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu12_DoublePFJets200_CaloBTagDeepCSV_p71_v1                                 | 1269376.436428321 | 1238885.893714465 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu12_DoublePFJets350_CaloBTagDeepCSV_p71_v1                                 | 1269376.436428321 | 1238885.893714465 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu12_DoublePFJets40MaxDeta1p6_DoubleCaloBTagDeepCSV_p71_v1                  | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu12_DoublePFJets40_CaloBTagDeepCSV_p71_v1                                  | 24519.887616374   | 23927.566544076   |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu12_DoublePFJets54MaxDeta1p6_DoubleCaloBTagDeepCSV_p71_v1                  | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu12_DoublePFJets62MaxDeta1p6_DoubleCaloBTagDeepCSV_p71_v1                  | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu12_DoublePhoton20_v4                                                      | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_v14                          | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v6                              | 506255.014429538  | 494115.225455473  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu15_IsoVVVL_PFHT450_CaloBTagDeepCSV_4p5_v7                                 | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu15_IsoVVVL_PFHT450_PFMET50_v14                                            | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu15_IsoVVVL_PFHT450_v14                                                    | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu15_IsoVVVL_PFHT600_v18                                                    | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu17_Photon30_IsoCaloId_v5                                                  | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_Mass3p8_v4                                  | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_Mass8_v4                                    | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v14                                         | 405004.011543631  | 395292.180364379  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v13                                            | 405004.011543631  | 395292.180364379  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu17_TrkIsoVVL_v12                                                          | 6230.830946825    | 6081.418159452    |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu17_v12                                                                    | 6230.830946825    | 6081.418159452    |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu18_Mu9_DZ_v3                                                              | 202502.005771815  | 197646.090182189  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu18_Mu9_SameSign_DZ_v3                                                     | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu18_Mu9_SameSign_v3                                                        | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu18_Mu9_v3                                                                 | 202502.005771815  | 197646.090182189  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_Mass3p8_v2                                  | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_Mass8_v2                                    | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v2                                          | 405004.011543631  | 395292.180364379  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_v2                                             | 405004.011543631  | 395292.180364379  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu19_TrkIsoVVL_v3                                                           | 6230.830946825    | 6081.418159452    |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu19_v3                                                                     | 6230.830946825    | 6081.418159452    |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu20_Mu10_DZ_v3                                                             | 202502.005771815  | 197646.090182189  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu20_Mu10_SameSign_DZ_v3                                                    | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu20_Mu10_SameSign_v3                                                       | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu20_Mu10_v3                                                                | 202502.005771815  | 197646.090182189  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu20_v11                                                                    | 7714.362124641    | 7529.374864083    |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu23_Mu12_DZ_v3                                                             | 405004.011543631  | 395292.180364379  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu23_Mu12_SameSign_DZ_v3                                                    | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu23_Mu12_SameSign_v3                                                       | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu23_Mu12_v3                                                                | 405004.011543631  | 395292.180364379  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v14                          | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v6                              | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu25_TkMu0_Phi_v7                                                           | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu27_Ele37_CaloIdL_MW_v4                                                    | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu27_v12                                                                    | 16200.160461745   | 15811.687214575   |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu30_TkMu0_Onia_v7                                                          | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu37_Ele27_CaloIdL_MW_v4                                                    | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu37_TkMu27_v4                                                              | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu38NoFiltersNoVtxDisplaced_Photon38_CaloIdL_v1                             | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu3_PFJet40_v15                                                             | 245.456976693     | 239.571018403     |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu3er1p5_PFJet100er2p5_PFMET100_PFMHT100_IDTight_v1                         | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu3er1p5_PFJet100er2p5_PFMET70_PFMHT70_IDTight_v1                           | 45000.445727070   | 43921.353373820   |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu3er1p5_PFJet100er2p5_PFMET80_PFMHT80_IDTight_v1                           | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu3er1p5_PFJet100er2p5_PFMET90_PFMHT90_IDTight_v1                           | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu100_PFMHTNoMu100_IDTight_v1                 | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu70_PFMHTNoMu70_IDTight_v1                   | 30000.297151380   | 29280.902249213   |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu80_PFMHTNoMu80_IDTight_v1                   | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu90_PFMHTNoMu90_IDTight_v1                   | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu43NoFiltersNoVtxDisplaced_Photon43_CaloIdL_v1                             | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu43NoFiltersNoVtx_Photon43_CaloIdL_v5                                      | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu48NoFiltersNoVtx_Photon48_CaloIdL_v5                                      | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu4_TrkIsoVVL_DiPFJet90_40_DEta3p5_MJJ750_HTT300_PFMETNoMu60_v13            | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu50_IsoVVVL_PFHT450_v14                                                    | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu50_v12                                                                    | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu55_v2                                                                     | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu7p5_L2Mu2_Jpsi_v9                                                         | 4709.348971438    | 4596.420701911    |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu7p5_L2Mu2_Upsilon_v9                                                      | 9418.697942875    | 9192.841403823    |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu7p5_Track2_Jpsi_v10                                                       | 12089.671986377   | 11799.766578041   |
